pickup_datetime,pickup_latitude,pickup_longitude
2023-01-01 14:29:04,40.7249607859001,-73.96531787872047
2023-01-01 08:41:36,40.68513218285799,-73.97815776954613
2023-01-01 06:04:36,40.69293022054325,-73.92186324647518
2023-01-01 14:04:10,40.679072482051026,-73.96661657661274
2023-01-01 10:51:49,40.797508401360005,-74.01364998044428
2023-01-01 14:32:25,40.73257330523386,-74.00205472596537
2023-01-01 05:52:59,40.72233670899056,-73.98842626249188
2023-01-01 07:38:10,40.7192631072601,-73.98464820180409
2023-01-01 23:01:39,40.81324798085149,-73.96798201439434
2023-01-01 10:54:56,40.65069298265833,-74.00260548849867
2023-01-01 16:24:18,40.704903886623924,-73.96380617000209
2023-01-01 21:23:44,40.67040673994338,-74.00778427606937
2023-01-01 07:36:29,40.678910239264795,-73.92360763381254
2023-01-01 15:22:37,40.71863196648372,-74.00299870439706
2023-01-01 15:02:40,40.81477300529752,-73.99307449021644
2023-01-01 23:19:58,40.67723075000055,-73.90405044565189
2023-01-01 22:08:17,40.67286663300763,-73.9499503726477
2023-01-01 15:28:24,40.742655836301715,-73.9750773238113
2023-01-01 12:49:25,40.811660594185135,-73.97890113335744
2023-01-01 08:17:55,40.73992742377306,-73.97537949934582
2023-01-01 21:32:15,40.66630459793172,-73.9100335822342
2023-01-01 11:54:27,40.762227419498814,-73.98100614478743
2023-01-01 14:06:05,40.785976084375775,-73.95088981000525
2023-01-01 13:10:16,40.748532932569795,-73.97904696683561
2023-01-01 16:57:59,40.79780914585844,-73.9528121195754
2023-01-01 21:17:27,40.816578713438666,-73.96473576293776
2023-01-01 05:48:15,40.696472758703294,-73.98945069059414
2023-01-01 21:34:17,40.80725414705475,-73.96625569845615
2023-01-01 06:37:07,40.67346955550915,-73.97248574804799
2023-01-01 10:32:25,40.674712975876396,-73.97790155235279
2023-01-01 21:10:05,40.770463898550496,-73.96578301261705
2023-01-01 13:13:39,40.72372559468708,-73.95542935747858
2023-01-01 14:52:43,40.666574641902876,-74.00650156774674
2023-01-01 02:30:19,40.750382298371115,-74.01111927448233
2023-01-01 07:03:50,40.68395472147082,-74.00926530791237
2023-01-01 11:09:16,40.740473638157255,-74.01346252887721
2023-01-01 18:01:37,40.650199867202154,-73.94576207612673
2023-01-01 13:04:25,40.81862754861139,-73.95651764148958
2023-01-01 20:12:15,40.697640739716086,-73.94548509479046
2023-01-01 06:43:08,40.67963175167194,-73.98133751641402
2023-01-01 13:07:56,40.711808236632145,-73.99037726546887
2023-01-01 04:42:24,40.78972177522961,-73.99596949487766
2023-01-01 19:35:40,40.75939544201507,-73.98818448895209
2023-01-01 05:04:55,40.736937124769646,-73.969591489408
2023-01-01 21:40:11,40.671018349081024,-73.96676834074296
2023-01-01 01:15:06,40.70829680586744,-74.01996536862129
2023-01-01 22:01:09,40.70088905347396,-74.0011338006445
2023-01-01 08:15:52,40.68624569932669,-73.91620695187432
2023-01-01 19:07:47,40.679870343390846,-74.01382491373086
2023-01-01 05:05:51,40.68546502691818,-74.00071815918545
2023-01-01 23:33:22,40.72364550195473,-74.0185014716093
2023-01-01 01:37:45,40.692488265262334,-74.01142616695314
2023-01-01 03:08:20,40.6939237717749,-74.00607188361427
2023-01-01 15:40:43,40.680355762780735,-73.9391739659302
2023-01-01 04:33:35,40.79876045916388,-73.9632099473003
2023-01-01 06:55:41,40.67162919721859,-73.94812919149811
2023-01-01 17:19:04,40.69627775681466,-74.00698921761622
2023-01-01 15:28:45,40.66610484792202,-73.91186750144217
2023-01-01 18:58:06,40.7346535156996,-73.97240973657108
2023-01-01 08:11:46,40.71164528344258,-74.00999035825538
2023-01-01 09:46:10,40.806019097322654,-73.97608517421394
2023-01-01 17:29:51,40.65219159771607,-74.0048168289548
2023-01-01 06:17:49,40.67127870609093,-73.91974537321202
2023-01-01 14:01:28,40.78986027219084,-73.95204762470487
2023-01-01 23:45:57,40.76799653096405,-73.9978998077703
2023-01-01 05:10:30,40.656943077292475,-73.93390630190062
2023-01-01 14:48:50,40.66772962457579,-73.99319632962651
2023-01-01 03:42:46,40.67034192605565,-73.98870020869923
2023-01-01 21:38:55,40.66327140926237,-73.91152714773104
2023-01-01 22:52:34,40.70381628720105,-73.99727333284221
2023-01-01 17:07:14,40.72869083887291,-73.96526401339882
2023-01-01 20:55:15,40.93369722569223,-74.07684769492302
2023-01-01 02:39:12,40.69807403317913,-73.94695178542982
2023-01-01 16:11:44,40.787074858529024,-73.99709286835768
2023-01-01 19:15:07,40.817577925976025,-74.01798164371091
2023-01-01 18:58:57,40.70270789563589,-74.01253091967229
2023-01-01 00:42:55,40.55797116906797,-74.14179422159583
2023-01-01 21:08:58,40.68360243184078,-73.96177023161898
2023-01-01 09:32:35,40.663315702721206,-73.92223190794269
2023-01-01 06:03:44,40.6813913705218,-73.96541006088302
2023-01-01 21:03:35,40.67566004013388,-74.01059023068996
2023-01-01 12:42:03,40.710444388556034,-73.96106197947724
2023-01-01 08:54:04,40.70873575213042,-73.96408330218897
2023-01-01 03:53:39,40.67461852479844,-73.90438350917086
2023-01-01 04:32:37,40.650658857281655,-73.94207801611664
2023-01-01 02:35:56,40.722003764153214,-73.9843383187919
2023-01-01 14:32:57,40.74450496783101,-73.9609077325525
2023-01-01 06:54:06,40.794709829964596,-73.95000779597825
2023-01-01 20:57:33,40.580851493211355,-73.7343048731598
2023-01-01 15:40:23,40.68266634616006,-73.93798498750762
2023-01-01 06:25:10,40.71165547502691,-73.9742087927056
2023-01-01 21:26:14,40.78517887293565,-73.96591462743345
2023-01-01 21:33:21,40.73297352782904,-74.01433614125168
2023-01-01 16:20:42,40.892009898233304,-73.88180849470153
2023-01-01 13:42:27,40.801611927621416,-73.97607945680193
2023-01-01 19:16:36,40.695935550393095,-73.91110594848807
2023-01-01 21:05:16,40.68955488881232,-73.99806762159203
2023-01-01 09:00:33,40.692212962332235,-73.94397324557278
2023-01-01 10:59:09,40.738051119100184,-73.9502377195122
2023-01-01 04:57:46,40.659607323012665,-74.00043518498647
2023-01-01 10:33:49,40.71762588449015,-73.97043544276639
2023-01-01 07:25:21,40.73955794679329,-74.00036499601693
2023-01-01 17:37:10,40.68558897722205,-73.98218718452807
2023-01-01 04:18:35,40.7812233405719,-74.00362554620445
2023-01-01 22:43:17,40.69702959086056,-73.92001439757671
2023-01-01 18:06:55,40.81402631150734,-74.00369664298519
2023-01-01 16:24:13,40.688621275768845,-73.96872694031056
2023-01-01 19:44:37,40.783363875706804,-73.98583933779732
2023-01-01 19:51:09,40.73375241891951,-74.00704319495632
2023-01-01 22:50:50,40.73123350718945,-73.97036052019646
2023-01-01 02:28:30,40.787950240247305,-73.96265303326227
2023-01-01 22:09:42,40.68098977920716,-73.98231336853937
2023-01-01 09:19:46,40.65364754051319,-73.96911131833295
2023-01-01 11:49:28,40.6834506213212,-73.98126676351667
2023-01-01 16:51:02,40.69412067545607,-73.94736244458034
2023-01-01 15:04:39,40.76048333324049,-73.96764756770578
2023-01-01 16:25:39,40.697814761040256,-73.96729202163931
2023-01-01 01:17:46,40.658649609770244,-73.96328500083281
2023-01-01 02:18:34,40.81783509805301,-73.95685713466426
2023-01-01 23:34:27,40.799544517380106,-73.98905445938885
2023-01-01 03:58:50,40.79078196466684,-74.01255164735745
2023-01-01 02:00:41,40.67660059032541,-73.72584894514002
2023-01-01 14:44:44,40.65654539175552,-73.96807462840063
2023-01-01 15:01:55,40.68942917920204,-74.01260728196272
2023-01-01 23:39:40,40.66208193852266,-73.9199278637565
2023-01-01 22:31:33,40.786895177575786,-74.01129305836717
2023-01-01 01:36:01,40.689296906056455,-73.96238453935257
2023-01-01 16:02:43,40.76734178382369,-73.97938080530844
2023-01-01 04:35:47,40.69625569557391,-73.9424220585327
2023-01-01 05:26:51,40.73162824958121,-74.00354178339597
2023-01-01 08:08:15,40.685129393986166,-73.9831634244435
2023-01-01 23:24:47,40.75573900678775,-74.01788547065551
2023-01-01 01:45:52,40.669595831754854,-73.95519176120268
2023-01-01 04:39:12,40.652425881006536,-73.90663563758163
2023-01-01 00:38:09,40.66754477983863,-73.90420072635307
2023-01-01 02:23:10,40.651095832053876,-73.91937959380692
2023-01-01 16:30:03,40.80990109939548,-74.01225332462708
2023-01-01 08:25:53,40.65119372968427,-73.91952201634658
2023-01-01 08:56:05,40.654658081970084,-74.01437374862381
2023-01-01 14:34:55,40.65416407219932,-73.9936486905706
2023-01-01 21:41:28,40.77560269061271,-74.01710046007928
2023-01-01 09:02:58,40.71339932420618,-74.01764453859269
2023-01-01 18:48:22,40.78676212884299,-73.9547585023174
2023-01-01 15:50:11,40.71771553148119,-73.98500130731895
2023-01-01 07:54:03,40.659865080849315,-73.96279190016075
2023-01-01 06:18:51,40.70353732853768,-73.99030524832368
2023-01-01 19:35:21,40.739625846277654,-74.00073378876661
2023-01-01 12:15:02,40.677005347779534,-73.99965660158685
2023-01-01 12:46:42,40.80517964368104,-73.9804921276515
2023-01-01 21:34:06,40.78173646687196,-73.9650557579714
2023-01-01 18:24:47,40.84332862102758,-73.92937454763596
2023-01-01 16:07:10,40.767487287527544,-73.99322123001254
2023-01-01 08:03:51,40.6922641057084,-73.9555627993122
2023-01-01 01:04:57,40.734157933679505,-73.95910277252784
2023-01-01 00:42:37,40.70011848229546,-73.97280375575359
2023-01-01 13:53:54,40.772287982409466,-74.01192778008398
2023-01-01 07:30:53,40.78639862507275,-73.99858105672548
2023-01-01 08:26:56,40.69583218105737,-73.99414166169922
2023-01-01 19:02:34,40.670083617381835,-73.91837446195176
2023-01-01 05:00:49,40.789879797487366,-73.99835917708181
2023-01-01 04:56:43,40.68101100415996,-73.9522738206988
2023-01-01 03:53:52,40.73225598957349,-73.9812683194639
2023-01-01 02:10:12,40.65672839065931,-73.90520229943931
2023-01-01 19:30:46,40.75123872713294,-73.96307360561441
2023-01-01 23:16:56,40.798481123252,-74.00786682819353
2023-01-01 19:40:05,40.74964770222257,-73.9805377884253
2023-01-01 14:31:59,40.68217489762706,-73.9022352887714
2023-01-01 10:05:49,40.81244501087554,-73.96371947055046
2023-01-01 18:45:33,40.67165299252694,-74.01102145826269
2023-01-01 18:30:11,40.736558385388605,-73.9859863177823
2023-01-01 00:44:09,40.77584022475816,-73.9999133159777
2023-01-01 12:15:21,40.68617917799699,-73.9389240564126
2023-01-01 17:51:33,40.7799400190757,-74.01639095938903
2023-01-01 09:48:49,40.766672568538105,-73.98431947304923
2023-01-01 07:09:47,40.71601146680992,-73.96378591465044
2023-01-01 13:38:27,40.725817747952355,-73.98148861158924
2023-01-01 11:04:48,40.66566683371426,-73.9686124585425
2023-01-01 07:22:16,40.67700235603457,-73.95975806313369
2023-01-01 08:02:11,40.670601251057754,-73.91912002096186
2023-01-01 20:05:59,40.71428256742445,-73.96147816638792
2023-01-01 03:25:00,40.682427046244285,-73.974582584003
2023-01-01 05:08:13,40.797788015283864,-73.98468046675994
2023-01-01 07:13:00,40.767669676730705,-73.99847351900372
2023-01-01 00:16:23,40.67695428131486,-73.92246086326905
2023-01-01 00:02:20,40.7642054810673,-73.96059375215351
2023-01-01 06:20:54,40.73681534025008,-73.98448620158119
2023-01-01 23:36:18,40.71749757555749,-74.01247911799987
2023-01-01 08:02:38,40.60010955059741,-73.72978464058373
2023-01-01 21:51:04,40.71561182696826,-74.01231479233938
2023-01-01 18:31:20,40.69972825033641,-73.96031143258293
2023-01-01 16:55:12,40.876313048270625,-73.97049499081169
2023-01-01 15:50:20,40.69813862677858,-73.98839307053211
2023-01-01 18:13:52,40.695970168139546,-73.99564744436668
2023-01-01 09:03:37,40.71018532465485,-73.97539934588997
2023-01-01 10:19:37,40.81220217847037,-73.98242111011974
2023-01-01 21:31:23,40.7231545728973,-74.00237833759576
2023-01-01 16:43:25,40.68277323795534,-73.91517624133718
2023-01-01 08:56:45,40.66491639570412,-73.98495600012025
2023-01-01 16:38:19,40.80093940864577,-73.98795521562488
2023-01-01 04:53:35,40.741151131825205,-73.97222087469964
2023-01-01 21:34:52,40.74580139270175,-73.97195680156274
2023-01-01 19:44:22,40.717873879125285,-73.9678950682874
2023-01-01 09:13:18,40.6511823568834,-73.96019652762725
2023-01-01 08:19:41,40.781407712635236,-73.95942567093286
2023-01-01 13:16:20,40.769966157494935,-73.97561150663957
2023-01-01 21:08:35,40.73742902928534,-73.98176657029524
2023-01-01 03:09:06,40.783833083319145,-74.01153730963341
2023-01-01 10:22:28,40.73719582957868,-74.01365000238793
2023-01-01 23:20:08,40.79576257879343,-73.96721436935107
2023-01-01 19:09:34,40.66746312530091,-73.99465445883877
2023-01-01 13:27:30,40.71985808546847,-73.98906805219728
2023-01-01 13:02:13,40.74874476007442,-73.95947528432322
2023-01-01 17:38:28,40.77034912971951,-73.80144222114279
2023-01-01 13:01:38,40.720568487575875,-74.01848471323612
